"Timestamp","id","type","X","Y","Zone","Attraction"
"2014/6/7 08:16:05","1095099","check-in","0","67","2","68"
"2014/6/7 08:16:50","1095099","movement","1","67","2",""
"2014/6/7 08:16:58","1095099","movement","2","66","2",""
"2014/6/7 08:17:06","1095099","movement","3","67","2",""
"2014/6/7 08:17:14","1095099","movement","4","66","2",""
"2014/6/7 08:17:22","1095099","movement","5","66","2",""
"2014/6/7 08:17:30","1095099","movement","6","66","2",""
"2014/6/7 08:17:38","1095099","movement","7","66","2",""
"2014/6/7 08:17:46","1095099","movement","8","67","2",""
"2014/6/7 08:17:54","1095099","movement","9","67","2",""
"2014/6/7 08:18:02","1095099","movement","10","67","2",""
"2014/6/7 08:18:10","1095099","movement","11","66","2",""
"2014/6/7 08:18:18","1095099","movement","12","67","2",""
"2014/6/7 08:18:26","1095099","movement","13","67","2",""
"2014/6/7 08:18:34","1095099","movement","14","67","2",""
"2014/6/7 08:18:42","1095099","movement","15","67","2",""
"2014/6/7 08:18:50","1095099","movement","16","66","2",""
"2014/6/7 08:18:58","1095099","movement","17","66","2",""
"2014/6/7 08:19:06","1095099","movement","18","67","2",""
"2014/6/7 08:19:14","1095099","movement","19","66","2",""
"2014/6/7 08:19:22","1095099","movement","20","66","2",""
"2014/6/7 08:19:30","1095099","movement","21","66","2",""
"2014/6/7 08:19:38","1095099","movement","22","67","2",""
"2014/6/7 08:19:46","1095099","movement","23","67","2",""
"2014/6/7 08:19:54","1095099","movement","24","67","2",""
"2014/6/7 08:20:02","1095099","movement","25","66","2",""
"2014/6/7 08:20:10","1095099","movement","26","67","2",""
"2014/6/7 08:20:18","1095099","movement","27","67","2",""
"2014/6/7 08:20:26","1095099","movement","28","67","2",""
"2014/6/7 08:20:34","1095099","movement","29","66","2",""
"2014/6/7 08:20:42","1095099","movement","30","67","2",""
"2014/6/7 08:20:50","1095099","movement","31","67","2",""
"2014/6/7 08:20:58","1095099","movement","32","67","2",""
"2014/6/7 08:21:06","1095099","movement","33","68","2",""
"2014/6/7 08:21:14","1095099","movement","34","69","2",""
"2014/6/7 08:21:22","1095099","movement","34","70","2",""
"2014/6/7 08:21:30","1095099","movement","35","71","2",""
"2014/6/7 08:21:38","1095099","movement","36","72","3",""
"2014/6/7 08:21:46","1095099","movement","37","73","3",""
"2014/6/7 08:21:54","1095099","movement","38","73","3",""
"2014/6/7 08:22:02","1095099","movement","39","73","3",""
"2014/6/7 08:22:10","1095099","movement","40","74","3",""
"2014/6/7 08:22:18","1095099","movement","41","75","3",""
"2014/6/7 08:22:26","1095099","movement","42","76","3",""
"2014/6/7 08:22:34","1095099","movement","43","77","3",""
