"time-stamp","id","movement","x","y","",""
"2014/6/8 08:55:57","1009525","check-in","63","99","5","69"
"2014/6/8 09:18:33","1009525","movement","63","98","5",""
"2014/6/8 09:18:41","1009525","movement","63","97","5",""
"2014/6/8 09:18:49","1009525","movement","64","96","5",""
"2014/6/8 09:18:57","1009525","movement","64","95","5",""
"2014/6/8 09:19:05","1009525","movement","64","94","5",""
"2014/6/8 09:19:13","1009525","movement","65","93","5",""
"2014/6/8 09:19:21","1009525","movement","65","92","5",""
"2014/6/8 09:19:29","1009525","movement","65","91","5",""
"2014/6/8 09:19:37","1009525","movement","66","90","5",""
"2014/6/8 09:19:45","1009525","movement","67","89","5",""
"2014/6/8 09:19:53","1009525","movement","67","88","5",""
"2014/6/8 09:20:01","1009525","movement","68","87","5",""
"2014/6/8 09:20:09","1009525","movement","69","86","5",""
"2014/6/8 09:20:17","1009525","movement","68","85","5",""
"2014/6/8 09:20:25","1009525","movement","69","84","5",""
"2014/6/8 09:20:33","1009525","movement","69","83","5",""
"2014/6/8 09:20:41","1009525","movement","69","82","5",""
"2014/6/8 09:20:49","1009525","movement","70","81","5",""
"2014/6/8 09:20:57","1009525","movement","71","80","5",""
"2014/6/8 09:21:05","1009525","movement","72","79","5",""
"2014/6/8 09:21:13","1009525","movement","73","78","5",""
"2014/6/8 09:21:21","1009525","movement","74","77","5",""
"2014/6/8 09:21:29","1009525","movement","75","77","5",""
"2014/6/8 09:21:37","1009525","movement","76","78","5",""
"2014/6/8 09:21:45","1009525","movement","77","77","5",""
"2014/6/8 09:21:53","1009525","movement","78","76","5",""
"2014/6/8 09:22:01","1009525","movement","79","76","5",""
"2014/6/8 09:22:09","1009525","movement","80","77","5",""
"2014/6/8 09:22:17","1009525","movement","81","78","5",""
"2014/6/8 09:22:25","1009525","movement","82","78","5",""
"2014/6/8 09:22:33","1009525","movement","83","79","5",""
"2014/6/8 09:22:41","1009525","movement","84","79","5",""
"2014/6/8 09:22:49","1009525","movement","85","79","5",""
"2014/6/8 09:22:57","1009525","movement","86","80","5",""
"2014/6/8 09:23:05","1009525","movement","87","81","5",""
"2014/6/8 09:23:09","1009525","check-in","87","81","5","19"
"2014/6/8 09:27:20","1009525","movement","86","80","5",""
"2014/6/8 09:27:28","1009525","movement","85","80","5",""
"2014/6/8 09:27:36","1009525","movement","84","79","5",""
"2014/6/8 09:27:44","1009525","movement","83","78","5",""
"2014/6/8 09:27:52","1009525","movement","82","78","5",""
"2014/6/8 09:28:00","1009525","movement","81","77","5",""
"2014/6/8 09:28:08","1009525","movement","80","78","5",""
"2014/6/8 09:28:16","1009525","movement","79","78","5",""
"2014/6/8 09:28:24","1009525","movement","78","78","5",""
"2014/6/8 09:28:32","1009525","movement","77","78","5",""
"2014/6/8 09:28:40","1009525","movement","76","77","5",""
