"time-stamp","id","movement","x","y","",""
"2014/6/8 08:56:36","1030805","check-in","63","99","5","69"
"2014/6/8 09:19:12","1030805","movement","64","98","5",""
"2014/6/8 09:19:16","1030805","movement","63","97","5",""
"2014/6/8 09:19:20","1030805","movement","64","96","5",""
"2014/6/8 09:19:24","1030805","movement","64","95","5",""
"2014/6/8 09:19:28","1030805","movement","64","94","5",""
"2014/6/8 09:19:32","1030805","movement","65","93","5",""
"2014/6/8 09:19:36","1030805","movement","64","92","5",""
"2014/6/8 09:19:40","1030805","movement","65","91","5",""
"2014/6/8 09:19:44","1030805","movement","66","90","5",""
"2014/6/8 09:19:48","1030805","movement","67","89","5",""
"2014/6/8 09:19:52","1030805","movement","67","88","5",""
"2014/6/8 09:19:56","1030805","movement","67","87","5",""
"2014/6/8 09:20:00","1030805","movement","68","86","5",""
"2014/6/8 09:20:04","1030805","movement","68","85","5",""
"2014/6/8 09:20:08","1030805","movement","68","84","5",""
"2014/6/8 09:20:12","1030805","movement","69","83","5",""
"2014/6/8 09:20:16","1030805","movement","68","82","5",""
"2014/6/8 09:20:20","1030805","movement","68","81","5",""
"2014/6/8 09:20:24","1030805","movement","69","80","5",""
"2014/6/8 09:20:28","1030805","movement","70","79","5",""
"2014/6/8 09:20:32","1030805","movement","71","78","5",""
"2014/6/8 09:20:36","1030805","movement","72","77","5",""
"2014/6/8 09:20:40","1030805","movement","73","76","5",""
"2014/6/8 09:20:44","1030805","movement","74","75","5",""
"2014/6/8 09:20:48","1030805","movement","75","74","5",""
"2014/6/8 09:20:52","1030805","movement","76","73","5",""
"2014/6/8 09:24:19","1030805","movement","76","74","5",""
"2014/6/8 09:24:23","1030805","movement","76","75","5",""
"2014/6/8 09:24:27","1030805","movement","77","76","5",""
"2014/6/8 09:24:31","1030805","movement","78","76","5",""
"2014/6/8 09:24:35","1030805","movement","79","77","5",""
"2014/6/8 09:24:39","1030805","movement","80","78","5",""
"2014/6/8 09:24:43","1030805","movement","81","77","5",""
"2014/6/8 09:24:47","1030805","check-in","81","77","5","10"
"2014/6/8 09:35:12","1030805","movement","80","77","5",""
"2014/6/8 09:35:16","1030805","movement","79","76","5",""
"2014/6/8 09:35:20","1030805","movement","78","77","5",""
"2014/6/8 09:35:24","1030805","movement","77","76","5",""
"2014/6/8 09:35:28","1030805","movement","76","75","5",""
"2014/6/8 09:35:32","1030805","movement","75","76","5",""
"2014/6/8 09:35:36","1030805","movement","74","75","5",""
"2014/6/8 09:35:40","1030805","movement","73","76","5",""
"2014/6/8 09:35:44","1030805","movement","72","76","5",""
"2014/6/8 09:35:48","1030805","movement","71","77","5",""
"2014/6/8 09:35:52","1030805","movement","70","76","5",""
"2014/6/8 09:35:56","1030805","movement","69","75","5",""
"2014/6/8 09:36:00","1030805","movement","68","74","5",""
"2014/6/8 09:36:04","1030805","movement","68","73","5",""
"2014/6/8 09:36:08","1030805","movement","68","72","5",""
"2014/6/8 09:36:12","1030805","movement","68","71","5",""
"2014/6/8 09:36:16","1030805","movement","69","70","5",""
"2014/6/8 09:36:20","1030805","movement","68","69","5",""
"2014/6/8 09:36:24","1030805","movement","68","68","5",""
"2014/6/8 09:36:28","1030805","movement","67","67","5",""
"2014/6/8 09:36:32","1030805","movement","67","66","5",""
"2014/6/8 09:36:36","1030805","movement","68","65","5",""
"2014/6/8 09:36:40","1030805","movement","68","64","5",""
"2014/6/8 09:36:44","1030805","movement","69","63","5",""
"2014/6/8 09:36:48","1030805","movement","69","62","5",""
"2014/6/8 09:36:52","1030805","movement","69","61","5",""
"2014/6/8 09:36:56","1030805","movement","69","60","5",""
"2014/6/8 09:37:00","1030805","movement","69","59","5",""
"2014/6/8 09:37:04","1030805","movement","68","58","5",""
"2014/6/8 09:37:08","1030805","movement","68","57","5",""
"2014/6/8 09:37:12","1030805","movement","67","56","5",""
