"time-stamp","id","movement","x","y","",""
"2014/6/7 08:00:27","657863","movement","7","43","1",""
"2014/6/7 08:00:35","657863","movement","8","43","1",""
"2014/6/7 08:00:43","657863","movement","9","42","1",""
"2014/6/7 08:00:51","657863","movement","10","43","1",""
"2014/6/7 08:00:59","657863","movement","11","44","1",""
"2014/6/7 08:01:07","657863","movement","12","44","1",""
"2014/6/7 08:01:15","657863","movement","13","44","1",""
"2014/6/7 08:01:23","657863","movement","14","44","1",""
"2014/6/7 08:01:31","657863","movement","15","45","1",""
"2014/6/7 08:01:39","657863","movement","16","46","1",""
"2014/6/7 08:01:47","657863","movement","17","47","1",""
"2014/6/7 08:01:55","657863","movement","17","48","1",""
"2014/6/7 08:02:03","657863","movement","18","49","1",""
"2014/6/7 08:02:11","657863","movement","19","50","2",""
"2014/6/7 08:02:19","657863","movement","20","51","2",""
"2014/6/7 08:02:27","657863","movement","21","52","2",""
"2014/6/7 08:02:35","657863","movement","22","52","2",""
"2014/6/7 08:02:43","657863","movement","23","53","2",""
"2014/6/7 08:02:51","657863","movement","24","54","2",""
"2014/6/7 08:02:59","657863","movement","25","55","2",""
"2014/6/7 08:03:07","657863","movement","26","56","2",""
"2014/6/7 08:03:15","657863","movement","27","57","2",""
"2014/6/7 08:03:23","657863","movement","28","58","2",""
"2014/6/7 08:03:31","657863","movement","29","59","2",""
"2014/6/7 08:03:39","657863","movement","30","60","2",""
"2014/6/7 08:03:47","657863","movement","31","61","2",""
"2014/6/7 08:03:55","657863","movement","32","62","2",""
"2014/6/7 08:04:03","657863","movement","33","62","2",""
"2014/6/7 08:04:11","657863","movement","34","63","2",""
"2014/6/7 08:04:19","657863","movement","34","64","2",""
"2014/6/7 08:04:27","657863","movement","35","65","2",""
"2014/6/7 08:04:35","657863","movement","34","66","2",""
"2014/6/7 08:04:43","657863","movement","34","67","2",""
"2014/6/7 08:04:51","657863","movement","33","68","2",""
"2014/6/7 08:04:59","657863","movement","34","69","2",""
"2014/6/7 08:05:07","657863","movement","34","70","2",""
"2014/6/7 08:05:15","657863","movement","35","71","2",""
"2014/6/7 08:05:23","657863","movement","36","72","3",""
"2014/6/7 08:05:31","657863","movement","37","73","3",""
"2014/6/7 08:05:39","657863","movement","38","74","3",""
"2014/6/7 08:05:47","657863","movement","39","75","3",""
"2014/6/7 08:05:55","657863","movement","40","75","3",""
"2014/6/7 08:06:03","657863","movement","41","75","3",""
"2014/6/7 08:06:11","657863","movement","42","76","3",""
"2014/6/7 08:06:19","657863","movement","43","77","3",""
"2014/6/7 08:06:27","657863","movement","44","78","3",""
"2014/6/7 08:06:35","657863","movement","45","79","4",""
"2014/6/7 08:06:43","657863","movement","46","80","4",""
"2014/6/7 08:06:51","657863","movement","47","81","4",""
"2014/6/7 08:06:59","657863","movement","48","82","5",""
"2014/6/7 08:07:07","657863","movement","49","83","5",""
"2014/6/7 08:07:15","657863","movement","50","83","5",""
"2014/6/7 08:07:23","657863","movement","51","84","5",""
"2014/6/7 08:07:31","657863","movement","52","85","5",""
"2014/6/7 08:07:39","657863","movement","53","85","5",""
"2014/6/7 08:07:47","657863","movement","54","86","5",""
"2014/6/7 08:07:55","657863","movement","55","86","5",""
"2014/6/7 08:08:03","657863","movement","56","86","5",""
"2014/6/7 08:08:11","657863","movement","57","86","5",""
"2014/6/7 08:08:19","657863","movement","58","87","5",""
"2014/6/7 08:08:27","657863","movement","59","87","5",""
"2014/6/7 08:08:35","657863","movement","60","88","5",""
"2014/6/7 08:08:43","657863","movement","61","89","5",""
"2014/6/7 08:08:51","657863","movement","62","90","5",""
"2014/6/7 08:08:59","657863","movement","63","91","5",""
"2014/6/7 08:09:07","657863","movement","64","92","5",""
"2014/6/7 08:09:15","657863","movement","64","93","5",""
"2014/6/7 08:09:23","657863","movement","64","94","5",""
"2014/6/7 08:09:31","657863","movement","64","95","5",""
"2014/6/7 08:09:39","657863","movement","63","96","5",""
"2014/6/7 08:09:47","657863","movement","63","97","5",""
"2014/6/7 08:09:55","657863","movement","63","98","5",""
"2014/6/7 08:10:03","657863","movement","63","99","5",""
