"time-stamp","id","movement","x","y","",""
"2014/6/7 08:30:26","1030805","check-in","63","99","5","69"
"2014/6/7 08:36:46","1030805","movement","64","98","5",""
"2014/6/7 08:36:54","1030805","movement","64","97","5",""
"2014/6/7 08:37:02","1030805","movement","63","96","5",""
"2014/6/7 08:37:10","1030805","movement","64","95","5",""
"2014/6/7 08:37:18","1030805","movement","64","94","5",""
"2014/6/7 08:37:26","1030805","movement","64","93","5",""
"2014/6/7 08:37:34","1030805","movement","64","92","5",""
"2014/6/7 08:37:42","1030805","movement","65","91","5",""
"2014/6/7 08:37:50","1030805","movement","66","90","5",""
"2014/6/7 08:37:58","1030805","movement","67","89","5",""
"2014/6/7 08:38:06","1030805","movement","66","88","5",""
"2014/6/7 08:38:14","1030805","movement","67","87","5",""
"2014/6/7 08:38:22","1030805","movement","68","86","5",""
"2014/6/7 08:38:30","1030805","movement","69","85","5",""
"2014/6/7 08:38:38","1030805","movement","68","84","5",""
"2014/6/7 08:38:46","1030805","movement","68","83","5",""
"2014/6/7 08:38:54","1030805","movement","68","82","5",""
"2014/6/7 08:39:02","1030805","movement","68","81","5",""
"2014/6/7 08:39:10","1030805","movement","68","80","5",""
"2014/6/7 08:39:18","1030805","movement","67","79","5",""
"2014/6/7 08:39:26","1030805","movement","68","78","5",""
"2014/6/7 08:39:34","1030805","movement","68","77","5",""
"2014/6/7 08:39:42","1030805","movement","69","76","5",""
"2014/6/7 08:39:50","1030805","movement","68","75","5",""
"2014/6/7 08:39:58","1030805","movement","69","74","5",""
"2014/6/7 08:40:06","1030805","movement","69","73","5",""
"2014/6/7 08:40:14","1030805","movement","69","72","5",""
"2014/6/7 08:40:22","1030805","movement","68","71","5",""
"2014/6/7 08:40:30","1030805","movement","69","70","5",""
"2014/6/7 08:40:38","1030805","movement","69","69","5",""
"2014/6/7 08:40:46","1030805","movement","68","68","5",""
"2014/6/7 08:40:54","1030805","movement","67","67","5",""
"2014/6/7 08:41:02","1030805","movement","67","66","5",""
"2014/6/7 08:41:10","1030805","movement","68","65","5",""
"2014/6/7 08:41:18","1030805","movement","69","64","5",""
"2014/6/7 08:41:26","1030805","movement","68","63","5",""
"2014/6/7 08:41:34","1030805","movement","69","62","5",""
"2014/6/7 08:41:42","1030805","movement","69","61","5",""
"2014/6/7 08:41:50","1030805","movement","68","60","5",""
"2014/6/7 08:41:58","1030805","movement","68","59","5",""
"2014/6/7 08:42:06","1030805","movement","69","58","5",""
"2014/6/7 08:42:14","1030805","movement","69","57","5",""
"2014/6/7 08:42:22","1030805","movement","68","56","5",""
"2014/6/7 08:42:30","1030805","movement","67","55","5",""
"2014/6/7 08:42:38","1030805","movement","66","54","4",""
"2014/6/7 08:42:46","1030805","movement","65","53","4",""
"2014/6/7 08:42:54","1030805","movement","66","52","4",""
"2014/6/7 08:43:02","1030805","movement","65","51","4",""
"2014/6/7 08:43:10","1030805","movement","65","50","4",""
"2014/6/7 08:43:18","1030805","movement","65","49","4",""
"2014/6/7 08:43:26","1030805","movement","66","48","4",""
"2014/6/7 08:43:34","1030805","movement","65","47","4",""
"2014/6/7 08:43:42","1030805","movement","65","46","4",""
"2014/6/7 08:43:50","1030805","movement","64","45","4",""
"2014/6/7 08:43:58","1030805","movement","63","44","4",""
"2014/6/7 08:44:06","1030805","movement","64","43","4",""
"2014/6/7 08:44:14","1030805","movement","65","42","4",""
"2014/6/7 08:44:22","1030805","movement","66","42","4",""
"2014/6/7 08:44:30","1030805","movement","67","42","5",""
"2014/6/7 08:44:38","1030805","movement","68","43","5",""
"2014/6/7 08:44:46","1030805","movement","69","44","5",""
"2014/6/7 08:44:54","1030805","check-in","69","44","5","81"
"2014/6/7 08:50:20","1030805","movement","68","43","5",""
"2014/6/7 08:50:28","1030805","movement","67","42","5",""
"2014/6/7 08:50:36","1030805","movement","66","42","4",""
"2014/6/7 08:50:44","1030805","movement","65","41","4",""
