"time-stamp","id","movement","x","y","",""
"2014/6/6 08:30:14","1012604","check-in","63","99","5","69"
"2014/6/6 08:30:48","1012604","movement","63","98","5",""
"2014/6/6 08:30:55","1012604","movement","64","97","5",""
"2014/6/6 08:31:02","1012604","movement","63","96","5",""
"2014/6/6 08:31:09","1012604","movement","64","95","5",""
"2014/6/6 08:31:16","1012604","movement","65","94","5",""
"2014/6/6 08:31:23","1012604","movement","64","93","5",""
"2014/6/6 08:31:30","1012604","movement","64","92","5",""
"2014/6/6 08:31:37","1012604","movement","65","91","5",""
"2014/6/6 08:31:44","1012604","movement","66","90","5",""
"2014/6/6 08:31:51","1012604","movement","67","89","5",""
"2014/6/6 08:31:58","1012604","movement","67","88","5",""
"2014/6/6 08:32:05","1012604","movement","68","87","5",""
"2014/6/6 08:32:12","1012604","movement","69","86","5",""
"2014/6/6 08:32:19","1012604","movement","69","85","5",""
"2014/6/6 08:32:26","1012604","movement","69","84","5",""
"2014/6/6 08:32:33","1012604","movement","69","83","5",""
"2014/6/6 08:32:40","1012604","movement","69","82","5",""
"2014/6/6 08:32:47","1012604","movement","70","81","5",""
"2014/6/6 08:32:54","1012604","movement","71","80","5",""
"2014/6/6 08:33:01","1012604","movement","72","79","5",""
"2014/6/6 08:33:08","1012604","movement","72","78","5",""
"2014/6/6 08:33:15","1012604","movement","71","77","5",""
"2014/6/6 08:33:22","1012604","movement","70","76","5",""
"2014/6/6 08:33:29","1012604","movement","69","75","5",""
"2014/6/6 08:33:36","1012604","movement","69","74","5",""
"2014/6/6 08:33:43","1012604","movement","69","73","5",""
"2014/6/6 08:33:50","1012604","movement","68","72","5",""
"2014/6/6 08:33:57","1012604","movement","68","71","5",""
"2014/6/6 08:34:04","1012604","movement","68","70","5",""
"2014/6/6 08:34:11","1012604","movement","69","69","5",""
"2014/6/6 08:34:18","1012604","movement","68","68","5",""
"2014/6/6 08:34:25","1012604","movement","68","67","5",""
"2014/6/6 08:34:32","1012604","movement","68","66","5",""
"2014/6/6 08:34:39","1012604","movement","68","65","5",""
"2014/6/6 08:34:46","1012604","movement","68","64","5",""
"2014/6/6 08:34:53","1012604","movement","69","63","5",""
