"time-stamp","id","movement","x","y","",""
2014/6/6 8:57,1009525,check-in,63,99,5,69
2014/6/6 8:59,1009525,movement,64,98,5,
2014/6/6 8:59,1009525,movement,63,97,5,
2014/6/6 8:59,1009525,movement,63,96,5,
2014/6/6 8:59,1009525,movement,64,95,5,
2014/6/6 8:59,1009525,movement,65,94,5,
2014/6/6 9:00,1009525,movement,64,93,5,
2014/6/6 9:00,1009525,movement,64,92,5,
2014/6/6 9:00,1009525,movement,63,91,5,
2014/6/6 9:00,1009525,movement,62,90,5,
2014/6/6 9:00,1009525,movement,61,89,5,
2014/6/6 9:00,1009525,movement,60,89,5,
2014/6/6 9:00,1009525,movement,59,88,5,
2014/6/6 9:00,1009525,movement,58,88,5,
2014/6/6 9:01,1009525,movement,57,87,5,
2014/6/6 9:01,1009525,movement,56,86,5,
2014/6/6 9:01,1009525,movement,55,86,5,
2014/6/6 9:01,1009525,movement,54,85,5,
2014/6/6 9:01,1009525,movement,53,85,5,
2014/6/6 9:01,1009525,movement,52,85,5,
2014/6/6 9:01,1009525,movement,51,85,5,
2014/6/6 9:02,1009525,movement,50,84,5,
2014/6/6 9:02,1009525,movement,49,83,5,
2014/6/6 9:02,1009525,movement,48,82,5,
2014/6/6 9:02,1009525,movement,47,81,4,
2014/6/6 9:02,1009525,movement,46,80,4,
2014/6/6 9:02,1009525,movement,45,79,4,
2014/6/6 9:02,1009525,movement,44,78,3,
2014/6/6 9:02,1009525,movement,43,77,3,
2014/6/6 9:03,1009525,movement,42,77,3,
2014/6/6 9:03,1009525,movement,41,76,3,
2014/6/6 9:03,1009525,movement,40,75,3,
2014/6/6 9:03,1009525,movement,39,74,3,
2014/6/6 9:03,1009525,movement,38,74,3,
2014/6/6 9:03,1009525,movement,37,73,3,
2014/6/6 9:03,1009525,movement,36,72,3,
2014/6/6 9:04,1009525,movement,35,71,2,
2014/6/6 9:04,1009525,movement,34,70,2,
2014/6/6 9:04,1009525,movement,33,69,2,
2014/6/6 9:04,1009525,movement,34,68,2,
2014/6/6 9:04,1009525,movement,34,67,2,
2014/6/6 9:04,1009525,movement,34,66,2,
2014/6/6 9:04,1009525,movement,35,65,2,
2014/6/6 9:04,1009525,movement,36,64,2,
2014/6/6 9:05,1009525,movement,37,63,2,
2014/6/6 9:05,1009525,movement,38,62,2,
2014/6/6 9:05,1009525,movement,39,61,2,
2014/6/6 9:05,1009525,movement,40,60,2,
2014/6/6 9:05,1009525,movement,41,59,2,
2014/6/6 9:05,1009525,movement,42,58,2,
2014/6/6 9:05,1009525,movement,43,57,2,
2014/6/6 9:06,1009525,movement,43,56,2,
2014/6/6 9:06,1009525,check-in,43,56,2,24
2014/6/6 9:15,1009525,movement,44,56,2,
2014/6/6 9:15,1009525,movement,45,55,4,
2014/6/6 9:15,1009525,movement,46,54,4,
2014/6/6 9:15,1009525,movement,47,54,4,
2014/6/6 9:15,1009525,movement,48,53,4,
2014/6/6 9:15,1009525,movement,49,52,4,
2014/6/6 9:15,1009525,movement,50,52,4,
2014/6/6 9:15,1009525,movement,51,51,4,
2014/6/6 9:16,1009525,movement,52,51,4,
2014/6/6 9:16,1009525,movement,53,50,4,
2014/6/6 9:16,1009525,movement,54,49,4,
2014/6/6 9:16,1009525,movement,55,48,4,
2014/6/6 9:16,1009525,movement,56,47,4,
2014/6/6 9:16,1009525,movement,57,46,4,
2014/6/6 9:16,1009525,movement,58,45,4,
2014/6/6 9:17,1009525,movement,59,44,4,
