"time-stamp","id","movement","x","y","",""
"2014/6/7 08:03:10","1009525","check-in","63","99","5","69"
"2014/6/7 08:03:50","1009525","movement","63","98","5",""
"2014/6/7 08:03:58","1009525","movement","64","97","5",""
"2014/6/7 08:04:06","1009525","movement","64","96","5",""
"2014/6/7 08:04:14","1009525","movement","64","95","5",""
"2014/6/7 08:04:22","1009525","movement","64","94","5",""
"2014/6/7 08:04:30","1009525","movement","64","93","5",""
"2014/6/7 08:04:38","1009525","movement","64","92","5",""
"2014/6/7 08:04:46","1009525","movement","63","91","5",""
"2014/6/7 08:04:54","1009525","movement","62","90","5",""
"2014/6/7 08:05:02","1009525","movement","61","89","5",""
"2014/6/7 08:05:10","1009525","movement","60","88","5",""
"2014/6/7 08:05:18","1009525","movement","59","87","5",""
"2014/6/7 08:05:26","1009525","movement","58","86","5",""
"2014/6/7 08:05:34","1009525","movement","57","85","5",""
"2014/6/7 08:05:42","1009525","movement","56","86","5",""
"2014/6/7 08:05:50","1009525","movement","55","87","5",""
"2014/6/7 08:05:58","1009525","movement","54","86","5",""
"2014/6/7 08:06:06","1009525","movement","53","86","5",""
"2014/6/7 08:06:14","1009525","movement","52","85","5",""
"2014/6/7 08:06:22","1009525","movement","51","84","5",""
"2014/6/7 08:06:30","1009525","movement","50","83","5",""
"2014/6/7 08:06:38","1009525","movement","49","83","5",""
"2014/6/7 08:06:46","1009525","movement","48","82","5",""
"2014/6/7 08:06:54","1009525","movement","47","81","4",""
"2014/6/7 08:07:02","1009525","movement","46","80","4",""
"2014/6/7 08:07:10","1009525","movement","45","79","4",""
"2014/6/7 08:07:18","1009525","movement","44","78","3",""
"2014/6/7 08:07:26","1009525","movement","43","78","3",""
"2014/6/7 08:07:34","1009525","movement","42","77","3",""
"2014/6/7 08:07:42","1009525","movement","41","76","3",""
"2014/6/7 08:07:50","1009525","movement","40","75","3",""
"2014/6/7 08:07:58","1009525","movement","39","75","3",""
"2014/6/7 08:08:06","1009525","movement","38","74","3",""
"2014/6/7 08:08:14","1009525","movement","37","73","3",""
"2014/6/7 08:08:22","1009525","movement","36","72","3",""
"2014/6/7 08:08:30","1009525","movement","35","71","2",""
"2014/6/7 08:08:38","1009525","movement","34","70","2",""
"2014/6/7 08:08:46","1009525","movement","33","69","2",""
"2014/6/7 08:08:54","1009525","movement","34","68","2",""
"2014/6/7 08:09:02","1009525","movement","34","67","2",""
"2014/6/7 08:09:10","1009525","movement","34","66","2",""
"2014/6/7 08:09:18","1009525","movement","34","65","2",""
"2014/6/7 08:09:26","1009525","movement","35","64","2",""
"2014/6/7 08:09:34","1009525","movement","34","63","2",""
"2014/6/7 08:09:42","1009525","movement","33","62","2",""
"2014/6/7 08:09:50","1009525","movement","32","61","2",""
"2014/6/7 08:09:58","1009525","movement","31","60","2",""
"2014/6/7 08:10:06","1009525","movement","30","60","2",""
"2014/6/7 08:10:14","1009525","movement","29","60","2",""
"2014/6/7 08:10:22","1009525","movement","28","59","2",""
"2014/6/7 08:10:30","1009525","movement","27","58","2",""
"2014/6/7 08:10:38","1009525","movement","26","57","2",""
"2014/6/7 08:10:46","1009525","movement","25","56","2",""
"2014/6/7 08:10:54","1009525","movement","24","55","2",""
"2014/6/7 08:11:02","1009525","movement","23","54","2",""
"2014/6/7 08:11:10","1009525","movement","22","53","2",""
"2014/6/7 08:11:18","1009525","movement","21","52","2",""
"2014/6/7 08:11:26","1009525","movement","20","51","2",""
"2014/6/7 08:11:34","1009525","movement","19","50","2",""
"2014/6/7 08:11:42","1009525","movement","18","49","1",""
"2014/6/7 08:11:50","1009525","movement","17","48","1",""
