"time-stamp","id","movement","x","y","",""
"2014/6/7 08:28:28","1983765","check-in","0","67","2","68"
"2014/6/7 08:29:11","1983765","movement","1","67","2",""
"2014/6/7 08:29:24","1983765","movement","2","67","2",""
"2014/6/7 08:29:37","1983765","movement","3","67","2",""
"2014/6/7 08:29:50","1983765","movement","4","66","2",""
"2014/6/7 08:30:03","1983765","movement","5","67","2",""
"2014/6/7 08:30:16","1983765","movement","6","67","2",""
"2014/6/7 08:30:29","1983765","movement","7","67","2",""
"2014/6/7 08:30:42","1983765","movement","8","67","2",""
"2014/6/7 08:30:55","1983765","movement","9","67","2",""
"2014/6/7 08:31:08","1983765","movement","10","66","2",""
"2014/6/7 08:31:21","1983765","movement","11","67","2",""
"2014/6/7 08:31:34","1983765","movement","12","67","2",""
"2014/6/7 08:31:47","1983765","movement","13","67","2",""
"2014/6/7 08:32:00","1983765","movement","14","67","2",""
"2014/6/7 08:32:13","1983765","movement","15","67","2",""
"2014/6/7 08:32:26","1983765","movement","16","66","2",""
"2014/6/7 08:32:39","1983765","movement","17","66","2",""
"2014/6/7 08:32:52","1983765","movement","18","66","2",""
"2014/6/7 08:33:05","1983765","movement","19","67","2",""
"2014/6/7 08:33:18","1983765","movement","20","67","2",""
"2014/6/7 08:33:31","1983765","movement","21","67","2",""
"2014/6/7 08:33:44","1983765","movement","22","67","2",""
"2014/6/7 08:33:57","1983765","movement","23","66","2",""
"2014/6/7 08:34:10","1983765","movement","24","67","2",""
"2014/6/7 08:34:23","1983765","movement","25","67","2",""
"2014/6/7 08:34:36","1983765","movement","26","66","2",""
"2014/6/7 08:34:49","1983765","movement","27","66","2",""
"2014/6/7 08:35:02","1983765","movement","28","66","2",""
"2014/6/7 08:35:15","1983765","movement","29","66","2",""
"2014/6/7 08:35:28","1983765","movement","30","66","2",""
"2014/6/7 08:35:41","1983765","movement","31","67","2",""
"2014/6/7 08:35:54","1983765","movement","32","66","2",""
"2014/6/7 08:36:07","1983765","movement","33","65","2",""
"2014/6/7 08:36:20","1983765","movement","34","65","2",""
"2014/6/7 08:36:33","1983765","movement","35","65","2",""
"2014/6/7 08:36:46","1983765","movement","36","64","2",""
"2014/6/7 08:36:59","1983765","movement","37","63","2",""
"2014/6/7 08:37:12","1983765","movement","38","63","2",""
"2014/6/7 08:37:25","1983765","movement","39","62","2",""
"2014/6/7 08:37:38","1983765","movement","40","61","2",""
"2014/6/7 08:37:51","1983765","movement","41","60","2",""
"2014/6/7 08:38:04","1983765","movement","42","59","2",""
"2014/6/7 08:38:17","1983765","movement","43","58","2",""
"2014/6/7 08:38:30","1983765","movement","44","57","2",""
"2014/6/7 08:38:43","1983765","movement","45","56","4",""
"2014/6/7 08:38:56","1983765","movement","46","55","4",""
"2014/6/7 08:39:09","1983765","movement","47","54","4",""
"2014/6/7 08:39:22","1983765","movement","48","54","4",""
"2014/6/7 08:39:35","1983765","movement","49","53","4",""
"2014/6/7 08:39:48","1983765","movement","50","53","4",""
"2014/6/7 08:40:01","1983765","movement","51","52","4",""
"2014/6/7 08:40:14","1983765","movement","52","51","4",""
"2014/6/7 08:40:27","1983765","movement","53","51","4",""
"2014/6/7 08:40:40","1983765","movement","54","50","4",""
"2014/6/7 08:40:53","1983765","movement","55","49","4",""
"2014/6/7 08:41:06","1983765","movement","56","48","4",""
"2014/6/7 08:41:19","1983765","movement","57","47","4",""
"2014/6/7 08:41:32","1983765","movement","58","46","4",""
"2014/6/7 08:41:45","1983765","movement","59","45","4",""
"2014/6/7 08:41:58","1983765","movement","60","44","4",""
"2014/6/7 08:42:11","1983765","movement","61","43","4",""
"2014/6/7 08:42:24","1983765","movement","62","44","4",""
"2014/6/7 08:42:37","1983765","movement","63","45","4",""
"2014/6/7 08:42:50","1983765","movement","64","46","4",""
"2014/6/7 08:43:03","1983765","movement","64","47","4",""
"2014/6/7 08:43:16","1983765","movement","65","48","4",""
"2014/6/7 08:43:29","1983765","movement","65","49","4",""
"2014/6/7 08:43:42","1983765","movement","65","50","4",""
"2014/6/7 08:43:55","1983765","movement","66","51","4",""
"2014/6/7 08:44:08","1983765","movement","65","52","4",""
"2014/6/7 08:44:21","1983765","movement","65","53","4",""
"2014/6/7 08:44:34","1983765","movement","66","54","4",""
"2014/6/7 08:44:47","1983765","movement","67","55","5",""
"2014/6/7 08:45:00","1983765","movement","67","56","5",""
"2014/6/7 08:45:13","1983765","movement","68","57","5",""
"2014/6/7 08:45:26","1983765","movement","69","58","5",""
"2014/6/7 08:45:51","1983765","movement","68","57","5",""
"2014/6/7 08:46:04","1983765","movement","67","56","5",""
"2014/6/7 08:46:17","1983765","movement","66","55","4",""
"2014/6/7 08:46:30","1983765","movement","66","54","4",""
"2014/6/7 08:46:43","1983765","movement","65","53","4",""
"2014/6/7 08:47:08","1983765","movement","66","52","4",""
"2014/6/7 08:47:21","1983765","movement","65","51","4",""
"2014/6/7 08:47:34","1983765","movement","65","50","4",""
"2014/6/7 08:47:47","1983765","movement","66","49","4",""
"2014/6/7 08:48:00","1983765","movement","65","48","4",""
"2014/6/7 08:48:13","1983765","movement","66","47","4",""
"2014/6/7 08:48:26","1983765","movement","65","46","4",""
"2014/6/7 08:48:39","1983765","movement","64","45","4",""
"2014/6/7 08:48:52","1983765","movement","64","44","4",""
"2014/6/7 08:49:05","1983765","movement","64","43","4",""
"2014/6/7 08:49:18","1983765","movement","63","42","4",""
"2014/6/7 08:49:31","1983765","movement","62","41","4",""
