"Timestamp","id","type","X","Y","Zone","Attraction"
"2014/6/6 09:17:42","1089132","check-in","63","99","5","69"
"2014/6/6 09:18:32","1089132","movement","63","98","5",""
"2014/6/6 09:18:48","1089132","movement","64","97","5",""
"2014/6/6 09:19:04","1089132","movement","64","96","5",""
"2014/6/6 09:19:20","1089132","movement","64","95","5",""
"2014/6/6 09:19:36","1089132","movement","64","94","5",""
"2014/6/6 09:19:52","1089132","movement","65","93","5",""
"2014/6/6 09:20:08","1089132","movement","66","92","5",""
"2014/6/6 09:20:24","1089132","movement","66","91","5",""
"2014/6/6 09:20:40","1089132","movement","66","90","5",""
"2014/6/6 09:20:56","1089132","movement","67","89","5",""
"2014/6/6 09:21:12","1089132","movement","67","88","5",""
"2014/6/6 09:21:28","1089132","movement","67","87","5",""
"2014/6/6 09:21:44","1089132","movement","68","86","5",""
"2014/6/6 09:22:00","1089132","movement","69","85","5",""
"2014/6/6 09:22:16","1089132","movement","68","84","5",""
"2014/6/6 09:22:32","1089132","movement","68","83","5",""
"2014/6/6 09:22:48","1089132","movement","69","82","5",""
"2014/6/6 09:23:04","1089132","movement","68","81","5",""
"2014/6/6 09:23:20","1089132","movement","68","80","5",""
"2014/6/6 09:23:36","1089132","movement","68","79","5",""
"2014/6/6 09:23:52","1089132","movement","69","78","5",""
"2014/6/6 09:24:08","1089132","movement","68","77","5",""
"2014/6/6 09:24:24","1089132","movement","68","76","5",""
"2014/6/6 09:24:40","1089132","movement","68","75","5",""
"2014/6/6 09:24:56","1089132","movement","69","74","5",""
"2014/6/6 09:25:12","1089132","movement","68","73","5",""
"2014/6/6 09:25:28","1089132","movement","69","72","5",""
"2014/6/6 09:25:44","1089132","movement","69","71","5",""
"2014/6/6 09:26:00","1089132","movement","68","70","5",""
"2014/6/6 09:26:16","1089132","movement","69","69","5",""
"2014/6/6 09:26:32","1089132","movement","69","68","5",""
"2014/6/6 09:26:48","1089132","movement","68","67","5",""
"2014/6/6 09:27:04","1089132","movement","68","66","5",""
"2014/6/6 09:27:20","1089132","movement","69","65","5",""
"2014/6/6 09:27:36","1089132","movement","69","64","5",""
"2014/6/6 09:27:52","1089132","movement","70","63","5",""
"2014/6/6 09:28:08","1089132","movement","69","62","5",""
"2014/6/6 09:28:24","1089132","movement","68","61","5",""
"2014/6/6 09:28:40","1089132","movement","68","60","5",""
"2014/6/6 09:28:56","1089132","movement","69","59","5",""
"2014/6/6 09:29:12","1089132","movement","68","58","5",""
"2014/6/6 09:29:28","1089132","movement","68","57","5",""
"2014/6/6 09:29:44","1089132","movement","67","56","5",""
"2014/6/6 09:30:00","1089132","movement","67","55","5",""
"2014/6/6 09:30:16","1089132","movement","66","54","4",""
"2014/6/6 09:30:32","1089132","movement","65","53","4",""
"2014/6/6 09:30:48","1089132","movement","66","52","4",""
"2014/6/6 09:31:04","1089132","movement","66","51","4",""
"2014/6/6 09:31:20","1089132","movement","65","50","4",""
"2014/6/6 09:31:36","1089132","movement","66","49","4",""
"2014/6/6 09:31:52","1089132","movement","65","48","4",""
"2014/6/6 09:32:08","1089132","movement","64","47","4",""
"2014/6/6 09:32:24","1089132","movement","65","46","4",""
"2014/6/6 09:32:40","1089132","movement","64","45","4",""
"2014/6/6 09:32:56","1089132","movement","63","44","4",""
"2014/6/6 09:33:12","1089132","movement","63","43","4",""
"2014/6/6 09:33:28","1089132","movement","64","42","4",""
"2014/6/6 09:33:44","1089132","movement","64","41","4",""
"2014/6/6 09:34:00","1089132","movement","64","40","4",""
"2014/6/6 09:34:16","1089132","movement","63","39","4",""
"2014/6/6 09:34:32","1089132","movement","64","38","4",""
"2014/6/6 09:34:48","1089132","movement","65","37","4",""
"2014/6/6 09:35:04","1089132","movement","64","36","4",""
"2014/6/6 09:35:20","1089132","movement","63","35","4",""
"2014/6/6 09:35:36","1089132","movement","62","34","4",""
"2014/6/6 09:35:52","1089132","movement","61","33","4",""
"2014/6/6 09:36:08","1089132","movement","60","32","4",""
"2014/6/6 09:36:24","1089132","movement","59","31","4",""
"2014/6/6 09:36:40","1089132","movement","58","31","4",""
"2014/6/6 09:36:56","1089132","movement","57","32","4",""
"2014/6/6 09:37:12","1089132","movement","56","31","4",""
"2014/6/6 09:37:28","1089132","movement","55","31","4",""
