"time-stamp","id","movement","x","y","",""
"2014/6/6 08:20:06","1030805","check-in","63","99","5","69"
"2014/6/6 08:20:46","1030805","movement","64","98","5",""
"2014/6/6 08:20:54","1030805","movement","63","97","5",""
"2014/6/6 08:21:02","1030805","movement","64","96","5",""
"2014/6/6 08:21:10","1030805","movement","64","95","5",""
"2014/6/6 08:21:18","1030805","movement","64","94","5",""
"2014/6/6 08:21:26","1030805","movement","64","93","5",""
"2014/6/6 08:21:34","1030805","movement","64","92","5",""
"2014/6/6 08:21:42","1030805","movement","63","91","5",""
"2014/6/6 08:21:50","1030805","movement","62","90","5",""
"2014/6/6 08:21:58","1030805","movement","61","89","5",""
"2014/6/6 08:22:06","1030805","movement","60","88","5",""
"2014/6/6 08:22:14","1030805","movement","59","87","5",""
"2014/6/6 08:22:22","1030805","movement","58","88","5",""
"2014/6/6 08:22:30","1030805","movement","57","87","5",""
"2014/6/6 08:22:38","1030805","movement","56","86","5",""
"2014/6/6 08:22:46","1030805","movement","55","86","5",""
"2014/6/6 08:22:54","1030805","movement","54","86","5",""
"2014/6/6 08:23:02","1030805","movement","53","85","5",""
"2014/6/6 08:23:10","1030805","movement","52","85","5",""
"2014/6/6 08:23:18","1030805","movement","51","84","5",""
"2014/6/6 08:23:26","1030805","movement","50","84","5",""
"2014/6/6 08:23:34","1030805","movement","49","83","5",""
"2014/6/6 08:23:42","1030805","movement","48","82","5",""
"2014/6/6 08:23:50","1030805","movement","47","81","4",""
"2014/6/6 08:23:58","1030805","movement","46","80","4",""
"2014/6/6 08:24:06","1030805","movement","45","79","4",""
"2014/6/6 08:24:14","1030805","movement","44","79","3",""
"2014/6/6 08:24:22","1030805","movement","43","78","3",""
"2014/6/6 08:24:30","1030805","movement","42","77","3",""
"2014/6/6 08:24:38","1030805","movement","41","76","3",""
"2014/6/6 08:24:46","1030805","movement","40","75","3",""
"2014/6/6 08:24:54","1030805","movement","39","74","3",""
"2014/6/6 08:25:02","1030805","movement","38","74","3",""
"2014/6/6 08:25:10","1030805","movement","37","73","3",""
"2014/6/6 08:25:18","1030805","movement","36","72","3",""
"2014/6/6 08:25:26","1030805","movement","35","71","2",""
"2014/6/6 08:25:34","1030805","movement","34","70","2",""
"2014/6/6 08:25:42","1030805","movement","33","69","2",""
"2014/6/6 08:25:50","1030805","movement","34","68","2",""
"2014/6/6 08:25:58","1030805","movement","33","67","2",""
"2014/6/6 08:26:06","1030805","movement","34","66","2",""
"2014/6/6 08:26:14","1030805","movement","35","65","2",""
"2014/6/6 08:26:22","1030805","movement","35","64","2",""
"2014/6/6 08:26:30","1030805","movement","34","63","2",""
"2014/6/6 08:26:38","1030805","movement","33","62","2",""
"2014/6/6 08:26:46","1030805","movement","32","62","2",""
"2014/6/6 08:26:54","1030805","movement","31","61","2",""
"2014/6/6 08:27:02","1030805","movement","30","60","2",""
"2014/6/6 08:27:10","1030805","movement","29","59","2",""
"2014/6/6 08:27:18","1030805","movement","28","59","2",""
"2014/6/6 08:27:26","1030805","movement","27","58","2",""
"2014/6/6 08:27:34","1030805","movement","26","57","2",""
"2014/6/6 08:27:42","1030805","movement","25","56","2",""
"2014/6/6 08:27:50","1030805","movement","24","55","2",""
"2014/6/6 08:27:58","1030805","movement","23","54","2",""
"2014/6/6 08:28:06","1030805","movement","22","53","2",""
"2014/6/6 08:28:14","1030805","movement","21","52","2",""
"2014/6/6 08:28:22","1030805","movement","20","51","2",""
"2014/6/6 08:28:30","1030805","movement","19","50","2",""
"2014/6/6 08:28:38","1030805","movement","18","49","1",""
"2014/6/6 08:28:46","1030805","movement","17","48","1",""
"2014/6/6 08:28:54","1030805","movement","17","47","1",""
"2014/6/6 08:29:02","1030805","movement","16","46","1",""
"2014/6/6 08:29:10","1030805","movement","16","45","1",""
"2014/6/6 08:29:18","1030805","movement","16","44","1",""
"2014/6/6 08:29:26","1030805","movement","16","43","1",""
"2014/6/6 08:29:34","1030805","movement","15","42","1",""
"2014/6/6 08:29:42","1030805","movement","16","41","1",""
"2014/6/6 08:29:50","1030805","movement","17","40","1",""
"2014/6/6 08:29:58","1030805","movement","17","39","1",""
"2014/6/6 08:30:06","1030805","movement","18","38","1",""
"2014/6/6 08:30:14","1030805","movement","19","37","1",""
"2014/6/6 08:30:22","1030805","movement","20","36","1",""
"2014/6/6 08:30:30","1030805","movement","21","35","1",""
"2014/6/6 08:30:38","1030805","movement","22","34","1",""
"2014/6/6 08:30:46","1030805","movement","21","33","1",""
"2014/6/6 09:02:03","1030805","movement","21","34","1",""
"2014/6/6 09:02:11","1030805","movement","21","35","1",""
"2014/6/6 09:02:19","1030805","movement","20","36","1",""
"2014/6/6 09:02:27","1030805","movement","19","37","1",""
"2014/6/6 09:02:35","1030805","movement","18","38","1",""
"2014/6/6 09:02:43","1030805","movement","17","39","1",""
"2014/6/6 09:02:51","1030805","movement","17","40","1",""
"2014/6/6 09:02:59","1030805","movement","16","41","1",""
"2014/6/6 09:03:07","1030805","movement","16","42","1",""
"2014/6/6 09:03:15","1030805","movement","17","43","1",""
"2014/6/6 09:03:23","1030805","movement","16","44","1",""
"2014/6/6 09:03:31","1030805","movement","15","45","1",""
"2014/6/6 09:03:39","1030805","movement","16","46","1",""
"2014/6/6 09:03:47","1030805","movement","16","47","1",""
"2014/6/6 09:03:55","1030805","movement","17","48","1",""
"2014/6/6 09:04:03","1030805","movement","18","49","1",""
"2014/6/6 09:04:11","1030805","movement","19","50","2",""
"2014/6/6 09:04:19","1030805","movement","20","51","2",""
"2014/6/6 09:04:27","1030805","movement","21","51","2",""
"2014/6/6 09:04:35","1030805","movement","22","52","2",""
"2014/6/6 09:04:43","1030805","movement","23","53","2",""
"2014/6/6 09:04:51","1030805","movement","24","54","2",""
"2014/6/6 09:04:59","1030805","movement","25","55","2",""
"2014/6/6 09:05:07","1030805","movement","26","56","2",""
"2014/6/6 09:05:15","1030805","movement","27","57","2",""
"2014/6/6 09:05:23","1030805","movement","28","58","2",""
"2014/6/6 09:05:31","1030805","movement","29","58","2",""
"2014/6/6 09:05:39","1030805","movement","30","59","2",""
"2014/6/6 09:05:47","1030805","movement","31","60","2",""
"2014/6/6 09:05:55","1030805","movement","32","61","2",""
"2014/6/6 09:06:03","1030805","movement","33","62","2",""
"2014/6/6 09:06:11","1030805","movement","34","63","2",""
"2014/6/6 09:06:19","1030805","movement","35","64","2",""
"2014/6/6 09:06:27","1030805","movement","34","65","2",""
"2014/6/6 09:06:35","1030805","movement","34","66","2",""
"2014/6/6 09:06:43","1030805","movement","33","67","2",""
"2014/6/6 09:06:51","1030805","movement","34","68","2",""
"2014/6/6 09:06:59","1030805","movement","34","69","2",""
"2014/6/6 09:07:07","1030805","movement","34","70","2",""
"2014/6/6 09:07:15","1030805","movement","35","71","2",""
"2014/6/6 09:07:23","1030805","movement","36","72","3",""
"2014/6/6 09:07:31","1030805","movement","37","73","3",""
"2014/6/6 09:07:39","1030805","movement","38","73","3",""
"2014/6/6 09:07:47","1030805","movement","39","74","3",""
"2014/6/6 09:07:55","1030805","movement","40","75","3",""
"2014/6/6 09:08:03","1030805","movement","41","76","3",""
"2014/6/6 09:08:11","1030805","movement","42","76","3",""
"2014/6/6 09:08:19","1030805","movement","43","77","3",""
"2014/6/6 09:08:27","1030805","movement","44","78","3",""
"2014/6/6 09:08:35","1030805","movement","45","79","4",""
"2014/6/6 09:08:43","1030805","movement","46","80","4",""
"2014/6/6 09:08:51","1030805","movement","47","81","4",""
"2014/6/6 09:08:59","1030805","movement","48","82","5",""
"2014/6/6 09:09:07","1030805","movement","49","83","5",""
"2014/6/6 09:09:15","1030805","movement","50","83","5",""
"2014/6/6 09:09:23","1030805","movement","51","84","5",""
"2014/6/6 09:09:31","1030805","movement","52","84","5",""
"2014/6/6 09:09:39","1030805","movement","53","85","5",""
"2014/6/6 09:09:47","1030805","movement","54","85","5",""
"2014/6/6 09:09:55","1030805","movement","55","86","5",""
"2014/6/6 09:10:03","1030805","movement","56","86","5",""
"2014/6/6 09:10:11","1030805","movement","57","85","5",""
"2014/6/6 09:10:19","1030805","movement","57","84","5",""
"2014/6/6 09:10:27","1030805","movement","57","83","5",""
"2014/6/6 09:10:35","1030805","movement","57","82","5",""
"2014/6/6 09:10:43","1030805","movement","57","81","4",""
"2014/6/6 09:10:51","1030805","movement","58","80","4",""
"2014/6/6 09:10:59","1030805","movement","59","79","4",""
"2014/6/6 09:11:07","1030805","movement","60","79","4",""
"2014/6/6 09:11:15","1030805","movement","61","79","4",""
"2014/6/6 09:11:23","1030805","movement","62","79","4",""
"2014/6/6 09:11:31","1030805","movement","63","78","4",""
"2014/6/6 09:11:39","1030805","movement","64","79","4",""
"2014/6/6 09:11:47","1030805","movement","65","79","4",""
"2014/6/6 09:11:55","1030805","movement","66","79","4",""
"2014/6/6 09:12:03","1030805","movement","67","78","5",""
"2014/6/6 09:12:11","1030805","movement","68","77","5",""
"2014/6/6 09:12:19","1030805","movement","68","76","5",""
"2014/6/6 09:12:27","1030805","movement","68","75","5",""
"2014/6/6 09:12:35","1030805","movement","68","74","5",""
"2014/6/6 09:12:43","1030805","movement","68","73","5",""
"2014/6/6 09:12:51","1030805","movement","69","72","5",""
"2014/6/6 09:21:43","1030805","movement","68","71","5",""
"2014/6/6 09:21:51","1030805","movement","69","70","5",""
"2014/6/6 09:21:59","1030805","movement","68","69","5",""
"2014/6/6 09:22:07","1030805","movement","68","68","5",""
"2014/6/6 09:22:15","1030805","movement","67","67","5",""
"2014/6/6 09:22:23","1030805","movement","67","66","5",""
"2014/6/6 09:22:31","1030805","movement","68","65","5",""
