time-stamp,id,movement,x,y,,
"2014/6/7 08:57:53","787796","check-in","63","99","5","69"
"2014/6/7 09:15:15","787796","movement","64","98","5",""
"2014/6/7 09:15:21","787796","movement","64","97","5",""
"2014/6/7 09:15:27","787796","movement","64","96","5",""
"2014/6/7 09:15:33","787796","movement","64","95","5",""
"2014/6/7 09:15:39","787796","movement","65","94","5",""
"2014/6/7 09:15:45","787796","movement","65","93","5",""
"2014/6/7 09:15:51","787796","movement","65","92","5",""
"2014/6/7 09:15:57","787796","movement","66","91","5",""
"2014/6/7 09:16:03","787796","movement","67","90","5",""
"2014/6/7 09:16:09","787796","movement","67","89","5",""
"2014/6/7 09:16:15","787796","movement","66","88","5",""
"2014/6/7 09:16:21","787796","movement","67","87","5",""
"2014/6/7 09:16:27","787796","movement","68","86","5",""
"2014/6/7 09:16:33","787796","movement","69","85","5",""
"2014/6/7 09:16:39","787796","movement","69","84","5",""
"2014/6/7 09:16:45","787796","movement","70","83","5",""
"2014/6/7 09:16:51","787796","movement","70","82","5",""
"2014/6/7 09:16:57","787796","movement","70","81","5",""
"2014/6/7 09:17:03","787796","movement","71","80","5",""
"2014/6/7 09:17:09","787796","movement","72","79","5",""
"2014/6/7 09:17:15","787796","movement","73","78","5",""
"2014/6/7 09:17:21","787796","movement","74","77","5",""
"2014/6/7 09:17:27","787796","movement","75","76","5",""
"2014/6/7 09:17:33","787796","movement","76","75","5",""
"2014/6/7 09:17:39","787796","movement","77","74","5",""
"2014/6/7 09:17:45","787796","movement","78","74","5",""
"2014/6/7 09:17:51","787796","movement","79","73","5",""
"2014/6/7 09:17:57","787796","movement","80","73","5",""
"2014/6/7 09:18:03","787796","movement","81","73","5",""
"2014/6/7 09:18:09","787796","movement","82","72","5",""
"2014/6/7 09:18:15","787796","movement","83","71","5",""
"2014/6/7 09:18:21","787796","movement","84","70","5",""
"2014/6/7 09:18:27","787796","movement","85","69","5",""
"2014/6/7 09:18:33","787796","movement","85","68","5",""
"2014/6/7 09:18:39","787796","movement","86","67","5",""
"2014/6/7 09:18:45","787796","movement","87","66","5",""
"2014/6/7 09:18:51","787796","movement","88","65","5",""
"2014/6/7 09:18:57","787796","movement","89","64","5",""
"2014/6/7 09:19:03","787796","movement","89","63","5",""
"2014/6/7 09:19:09","787796","movement","88","62","5",""
"2014/6/7 09:19:15","787796","movement","88","61","5",""
"2014/6/7 09:19:21","787796","movement","88","60","5",""
"2014/6/7 09:19:27","787796","movement","88","59","5",""
"2014/6/7 09:19:33","787796","movement","89","58","5",""
"2014/6/7 09:19:39","787796","movement","89","57","5",""
"2014/6/7 09:19:45","787796","movement","88","56","5",""
"2014/6/7 09:19:51","787796","movement","89","55","5",""
"2014/6/7 09:19:57","787796","movement","89","54","5",""
"2014/6/7 09:20:03","787796","movement","88","53","5",""
"2014/6/7 09:20:09","787796","movement","88","52","5",""
"2014/6/7 09:20:15","787796","movement","88","51","5",""
"2014/6/7 09:20:21","787796","movement","89","50","5",""
"2014/6/7 09:20:27","787796","movement","88","49","5",""
"2014/6/7 09:20:33","787796","movement","87","48","5",""
"2014/6/7 09:20:39","787796","movement","86","47","5",""
"2014/6/7 09:20:45","787796","movement","86","46","5",""
"2014/6/7 09:20:51","787796","movement","85","45","5",""
"2014/6/7 09:20:57","787796","movement","84","44","5",""
"2014/6/7 09:21:03","787796","movement","83","44","5",""
"2014/6/7 09:21:09","787796","movement","82","45","5",""
"2014/6/7 09:21:15","787796","movement","81","46","5",""
"2014/6/7 09:21:21","787796","movement","80","47","5",""
"2014/6/7 09:21:27","787796","movement","79","47","5",""
"2014/6/7 09:21:33","787796","movement","78","48","5",""
"2014/6/7 09:21:38","787796","check-in","78","48","5","4"
"2014/6/7 10:04:14","787796","movement","77","47","5",""
"2014/6/7 10:04:20","787796","movement","76","47","5",""
"2014/6/7 10:04:26","787796","movement","75","46","5",""
"2014/6/7 10:04:32","787796","movement","74","45","5",""
"2014/6/7 10:04:38","787796","movement","73","45","5",""
"2014/6/7 10:04:44","787796","movement","72","46","5",""
"2014/6/7 10:04:50","787796","movement","71","45","5",""
"2014/6/7 10:04:56","787796","movement","70","44","5",""
"2014/6/7 10:05:02","787796","movement","69","44","5",""
"2014/6/7 10:05:08","787796","movement","68","43","5",""
"2014/6/7 10:05:14","787796","movement","67","42","5",""
"2014/6/7 10:05:20","787796","movement","66","41","4",""
"2014/6/7 10:05:26","787796","movement","65","41","4",""
"2014/6/7 10:05:32","787796","movement","64","40","4",""
"2014/6/7 10:05:38","787796","movement","63","39","4",""
"2014/6/7 10:05:44","787796","movement","64","38","4",""
"2014/6/7 10:05:50","787796","movement","64","37","4",""
"2014/6/7 10:05:56","787796","movement","63","36","4",""
"2014/6/7 10:06:02","787796","movement","63","35","4",""
"2014/6/7 10:06:08","787796","movement","62","34","4",""
"2014/6/7 10:06:14","787796","movement","61","33","4",""
"2014/6/7 10:06:20","787796","movement","60","32","4",""
"2014/6/7 10:06:26","787796","movement","59","32","4",""
"2014/6/7 10:06:32","787796","movement","58","32","4",""
"2014/6/7 10:06:38","787796","movement","57","32","4",""
"2014/6/7 10:06:44","787796","movement","56","31","4",""
"2014/6/7 10:06:50","787796","movement","55","31","4",""
"2014/6/7 10:06:56","787796","movement","54","30","4",""
"2014/6/7 10:07:02","787796","movement","53","30","4",""
"2014/6/7 10:07:08","787796","movement","52","29","4",""
"2014/6/7 10:07:14","787796","movement","51","28","4",""
"2014/6/7 10:07:20","787796","movement","50","28","4",""
"2014/6/7 10:07:26","787796","movement","49","28","4",""
"2014/6/7 10:07:32","787796","movement","48","28","4",""
"2014/6/7 10:07:38","787796","movement","47","27","4",""
"2014/6/7 10:07:44","787796","movement","46","27","4",""
"2014/6/7 10:07:50","787796","movement","45","26","4",""
"2014/6/7 10:07:56","787796","movement","44","25","1",""
"2014/6/7 10:08:02","787796","movement","44","24","1",""
"2014/6/7 10:08:08","787796","movement","44","23","1",""
"2014/6/7 10:08:14","787796","movement","44","22","1",""
"2014/6/7 10:08:20","787796","movement","43","21","1",""
"2014/6/7 10:08:26","787796","movement","42","20","1",""
"2014/6/7 10:08:32","787796","movement","42","19","1",""
"2014/6/7 10:08:38","787796","movement","41","18","1",""
"2014/6/7 10:08:44","787796","movement","40","17","1",""
"2014/6/7 10:08:50","787796","movement","39","17","1",""
"2014/6/7 10:08:56","787796","movement","38","17","1",""
"2014/6/7 10:09:02","787796","movement","37","17","1",""
"2014/6/7 10:09:08","787796","movement","36","16","1",""
"2014/6/7 10:09:14","787796","movement","35","16","1",""
"2014/6/7 10:09:20","787796","movement","34","16","1",""
"2014/6/7 10:09:26","787796","movement","33","15","1",""
"2014/6/7 10:09:32","787796","movement","32","15","1",""
"2014/6/7 10:09:38","787796","movement","31","15","1",""
"2014/6/7 10:09:44","787796","movement","30","16","1",""
"2014/6/7 10:09:50","787796","movement","29","15","1",""
"2014/6/7 10:09:56","787796","movement","28","16","1",""
"2014/6/7 10:10:02","787796","movement","27","15","1",""
"2014/6/7 10:10:05","787796","check-in","27","15","1","2"
"2014/6/7 10:12:17","787796","movement","27","16","1",""
"2014/6/7 10:12:23","787796","movement","26","17","1",""
"2014/6/7 10:12:29","787796","movement","25","18","1",""
"2014/6/7 10:12:35","787796","movement","24","19","1",""
"2014/6/7 10:12:41","787796","movement","23","20","1",""
"2014/6/7 10:12:47","787796","movement","22","21","1",""
"2014/6/7 10:12:53","787796","movement","21","22","1",""
"2014/6/7 10:12:59","787796","movement","22","23","1",""
"2014/6/7 10:13:05","787796","movement","21","24","1",""
"2014/6/7 10:13:11","787796","movement","21","25","1",""
"2014/6/7 10:13:17","787796","movement","22","26","1",""
"2014/6/7 10:13:23","787796","movement","22","27","1",""
"2014/6/7 10:27:32","787796","movement","22","28","1",""
"2014/6/7 10:27:38","787796","movement","21","29","1",""
"2014/6/7 10:27:44","787796","movement","21","30","1",""
"2014/6/7 10:27:50","787796","movement","21","31","1",""
"2014/6/7 10:27:56","787796","movement","21","32","1",""
"2014/6/7 10:28:02","787796","movement","21","33","1",""
"2014/6/7 10:28:08","787796","movement","21","34","1",""
"2014/6/7 10:28:14","787796","movement","21","35","1",""
"2014/6/7 10:28:20","787796","movement","20","36","1",""
"2014/6/7 10:28:26","787796","movement","19","37","1",""
"2014/6/7 10:28:32","787796","movement","18","38","1",""
"2014/6/7 10:28:38","787796","movement","17","39","1",""
"2014/6/7 10:28:44","787796","movement","16","40","1",""
"2014/6/7 10:28:50","787796","movement","16","41","1",""
"2014/6/7 10:28:56","787796","movement","15","42","1",""
"2014/6/7 10:29:02","787796","movement","14","43","1",""
"2014/6/7 10:29:08","787796","movement","13","43","1",""
"2014/6/7 10:29:14","787796","movement","12","44","1",""
"2014/6/7 10:29:20","787796","movement","11","44","1",""
"2014/6/7 10:29:26","787796","movement","10","43","1",""
"2014/6/7 10:29:32","787796","movement","9","42","1",""
"2014/6/7 10:29:38","787796","movement","8","42","1",""
"2014/6/7 10:29:44","787796","movement","7","43","1",""
"2014/6/7 10:29:50","787796","movement","6","43","1",""
"2014/6/7 10:29:55","787796","check-in","6","43","1","20"
"2014/6/7 11:00:17","787796","movement","7","43","1",""
"2014/6/7 11:00:23","787796","movement","8","42","1",""
"2014/6/7 11:00:29","787796","movement","9","42","1",""
"2014/6/7 11:00:35","787796","movement","10","43","1",""
"2014/6/7 11:00:41","787796","movement","11","43","1",""
"2014/6/7 11:00:47","787796","movement","12","44","1",""
"2014/6/7 11:00:53","787796","movement","13","44","1",""
"2014/6/7 11:00:59","787796","movement","14","44","1",""
"2014/6/7 11:01:05","787796","movement","15","45","1",""
"2014/6/7 11:01:11","787796","movement","15","46","1",""
"2014/6/7 11:01:17","787796","movement","16","47","1",""
"2014/6/7 11:01:23","787796","movement","17","48","1",""
"2014/6/7 11:01:29","787796","movement","18","49","1",""
"2014/6/7 11:01:35","787796","movement","19","50","2",""
"2014/6/7 11:01:41","787796","movement","20","51","2",""
"2014/6/7 11:01:47","787796","movement","21","52","2",""
"2014/6/7 11:01:53","787796","movement","22","53","2",""
"2014/6/7 11:01:59","787796","movement","23","53","2",""
"2014/6/7 11:02:05","787796","movement","24","54","2",""
"2014/6/7 11:02:11","787796","movement","25","55","2",""
"2014/6/7 11:02:17","787796","movement","26","56","2",""
"2014/6/7 11:02:23","787796","movement","27","57","2",""
"2014/6/7 11:02:29","787796","movement","28","58","2",""
"2014/6/7 11:02:35","787796","movement","29","59","2",""
"2014/6/7 11:02:41","787796","movement","30","59","2",""
"2014/6/7 11:02:47","787796","movement","31","60","2",""
"2014/6/7 11:02:53","787796","movement","32","61","2",""
"2014/6/7 11:02:59","787796","movement","33","62","2",""
"2014/6/7 11:03:05","787796","movement","34","63","2",""
"2014/6/7 11:03:11","787796","movement","35","64","2",""
"2014/6/7 11:03:17","787796","movement","34","65","2",""
"2014/6/7 11:03:23","787796","movement","33","66","2",""
"2014/6/7 11:03:29","787796","movement","34","67","2",""
