"time-stamp","id","movement","x","y","",""
"2014/6/6 08:06:37","1013602","check-in","63","99","5","69"
"2014/6/6 08:07:59","1013602","movement","63","98","5",""
"2014/6/6 08:08:06","1013602","movement","63","97","5",""
"2014/6/6 08:08:13","1013602","movement","63","96","5",""
"2014/6/6 08:08:20","1013602","movement","64","95","5",""
"2014/6/6 08:08:27","1013602","movement","64","94","5",""
"2014/6/6 08:08:34","1013602","movement","64","93","5",""
"2014/6/6 08:08:41","1013602","movement","64","92","5",""
"2014/6/6 08:08:48","1013602","movement","65","91","5",""
"2014/6/6 08:08:55","1013602","movement","66","90","5",""
"2014/6/6 08:09:02","1013602","movement","67","89","5",""
"2014/6/6 08:09:09","1013602","movement","68","88","5",""
"2014/6/6 08:09:16","1013602","movement","67","87","5",""
"2014/6/6 08:09:23","1013602","movement","68","86","5",""
"2014/6/6 08:09:30","1013602","movement","69","85","5",""
"2014/6/6 08:09:37","1013602","movement","69","84","5",""
"2014/6/6 08:09:44","1013602","movement","69","83","5",""
"2014/6/6 08:09:51","1013602","movement","70","82","5",""
"2014/6/6 08:09:58","1013602","movement","71","81","5",""
"2014/6/6 08:10:05","1013602","movement","72","80","5",""
"2014/6/6 08:10:12","1013602","movement","73","79","5",""
"2014/6/6 08:10:19","1013602","movement","73","78","5",""
"2014/6/6 08:10:26","1013602","movement","74","77","5",""
"2014/6/6 08:10:33","1013602","movement","75","76","5",""
"2014/6/6 08:10:40","1013602","movement","76","75","5",""
"2014/6/6 08:10:47","1013602","movement","77","74","5",""
"2014/6/6 08:10:54","1013602","movement","78","74","5",""
"2014/6/6 08:11:01","1013602","movement","79","74","5",""
"2014/6/6 08:11:08","1013602","movement","80","73","5",""
"2014/6/6 08:11:15","1013602","movement","81","73","5",""
"2014/6/6 08:11:22","1013602","movement","82","72","5",""
"2014/6/6 08:11:29","1013602","movement","83","71","5",""
"2014/6/6 08:11:36","1013602","movement","84","70","5",""
"2014/6/6 08:11:43","1013602","movement","85","69","5",""
"2014/6/6 08:11:50","1013602","movement","85","68","5",""
"2014/6/6 08:11:57","1013602","movement","86","67","5",""
"2014/6/6 08:12:04","1013602","movement","86","66","5",""
"2014/6/6 08:12:11","1013602","movement","87","65","5",""
"2014/6/6 08:12:18","1013602","movement","87","64","5",""
"2014/6/6 08:12:25","1013602","movement","87","63","5",""
"2014/6/6 08:12:32","1013602","movement","88","62","5",""
"2014/6/6 08:12:39","1013602","movement","88","61","5",""
"2014/6/6 08:12:46","1013602","movement","88","60","5",""
"2014/6/6 08:12:53","1013602","movement","88","59","5",""
"2014/6/6 08:13:00","1013602","movement","89","58","5",""
"2014/6/6 08:13:07","1013602","movement","88","57","5",""
"2014/6/6 08:13:14","1013602","movement","89","56","5",""
"2014/6/6 08:13:21","1013602","movement","90","55","5",""
"2014/6/6 08:13:28","1013602","movement","89","54","5",""
"2014/6/6 08:13:35","1013602","movement","90","53","5",""
"2014/6/6 08:13:42","1013602","movement","89","52","5",""
"2014/6/6 08:13:49","1013602","movement","90","51","5",""
"2014/6/6 08:13:56","1013602","movement","89","50","5",""
"2014/6/6 08:14:03","1013602","movement","89","49","5",""
"2014/6/6 08:14:10","1013602","movement","88","48","5",""
"2014/6/6 08:14:17","1013602","movement","87","47","5",""
"2014/6/6 08:14:24","1013602","movement","86","46","5",""
"2014/6/6 08:14:31","1013602","movement","85","45","5",""
"2014/6/6 08:14:38","1013602","movement","84","44","5",""
"2014/6/6 08:14:45","1013602","movement","83","45","5",""
"2014/6/6 08:14:52","1013602","movement","82","44","5",""
"2014/6/6 08:14:59","1013602","movement","81","45","5",""
"2014/6/6 08:15:06","1013602","movement","80","46","5",""
"2014/6/6 08:15:13","1013602","movement","79","47","5",""
"2014/6/6 08:15:20","1013602","movement","78","48","5",""
"2014/6/6 08:15:25","1013602","check-in","78","48","5","4"
"2014/6/6 08:18:18","1013602","movement","79","48","5",""
"2014/6/6 08:18:25","1013602","movement","80","48","5",""
"2014/6/6 08:18:32","1013602","movement","81","47","5",""
"2014/6/6 08:18:39","1013602","movement","82","46","5",""
"2014/6/6 08:18:46","1013602","movement","83","45","5",""
"2014/6/6 08:18:53","1013602","movement","84","44","5",""
"2014/6/6 08:19:00","1013602","movement","85","45","5",""
"2014/6/6 08:19:07","1013602","movement","86","46","5",""
"2014/6/6 08:19:14","1013602","movement","87","47","5",""
