"Timestamp","id","type","X","Y","Zone","Attraction"
"2014/6/7 08:17:57","111758","check-in","0","67","2","68"
"2014/6/7 08:18:46","111758","movement","1","67","2",""
"2014/6/7 08:18:52","111758","movement","2","67","2",""
"2014/6/7 08:18:58","111758","movement","3","67","2",""
"2014/6/7 08:19:04","111758","movement","4","67","2",""
"2014/6/7 08:19:10","111758","movement","5","67","2",""
"2014/6/7 08:19:16","111758","movement","6","66","2",""
"2014/6/7 08:19:22","111758","movement","7","67","2",""
"2014/6/7 08:19:28","111758","movement","8","67","2",""
"2014/6/7 08:19:34","111758","movement","9","67","2",""
"2014/6/7 08:19:40","111758","movement","10","67","2",""
"2014/6/7 08:19:46","111758","movement","11","66","2",""
"2014/6/7 08:19:52","111758","movement","12","67","2",""
"2014/6/7 08:19:58","111758","movement","13","67","2",""
"2014/6/7 08:20:04","111758","movement","14","66","2",""
"2014/6/7 08:20:10","111758","movement","15","67","2",""
"2014/6/7 08:20:16","111758","movement","16","67","2",""
"2014/6/7 08:20:22","111758","movement","17","66","2",""
"2014/6/7 08:20:28","111758","movement","18","66","2",""
"2014/6/7 08:20:34","111758","movement","19","67","2",""
"2014/6/7 08:20:40","111758","movement","20","66","2",""
"2014/6/7 08:20:46","111758","movement","21","66","2",""
"2014/6/7 08:20:52","111758","movement","22","67","2",""
"2014/6/7 08:20:58","111758","movement","23","66","2",""
"2014/6/7 08:21:04","111758","movement","24","67","2",""
"2014/6/7 08:21:10","111758","movement","25","66","2",""
"2014/6/7 08:21:16","111758","movement","26","67","2",""
"2014/6/7 08:21:22","111758","movement","27","66","2",""
"2014/6/7 08:21:28","111758","movement","28","67","2",""
"2014/6/7 08:21:34","111758","movement","29","66","2",""
"2014/6/7 08:21:40","111758","movement","30","67","2",""
"2014/6/7 08:21:46","111758","movement","31","66","2",""
"2014/6/7 08:21:52","111758","movement","32","65","2",""
"2014/6/7 08:21:58","111758","movement","33","65","2",""
"2014/6/7 08:22:04","111758","movement","34","64","2",""
"2014/6/7 08:22:10","111758","movement","34","63","2",""
"2014/6/7 08:22:16","111758","movement","33","62","2",""
"2014/6/7 08:22:22","111758","movement","32","61","2",""
"2014/6/7 08:22:28","111758","movement","31","61","2",""
"2014/6/7 08:22:34","111758","movement","30","60","2",""
"2014/6/7 08:22:40","111758","movement","29","59","2",""
