"Timestamp","id","type","X","Y","Zone","Attraction"
"2014/6/8 09:01:36","1723967","check-in","99","77","5","70"
"2014/6/8 09:02:36","1723967","movement","98","77","5",""
"2014/6/8 09:02:54","1723967","movement","97","77","5",""
"2014/6/8 09:03:12","1723967","movement","96","77","5",""
"2014/6/8 09:03:30","1723967","movement","95","76","5",""
"2014/6/8 09:03:48","1723967","movement","94","76","5",""
"2014/6/8 09:04:06","1723967","movement","93","77","5",""
"2014/6/8 09:04:24","1723967","movement","92","77","5",""
"2014/6/8 09:04:42","1723967","movement","91","77","5",""
"2014/6/8 09:05:00","1723967","movement","90","78","5",""
"2014/6/8 09:05:18","1723967","movement","89","78","5",""
"2014/6/8 09:05:36","1723967","movement","88","79","5",""
"2014/6/8 09:05:54","1723967","movement","87","79","5",""
"2014/6/8 09:06:12","1723967","movement","86","80","5",""
"2014/6/8 09:06:30","1723967","movement","85","79","5",""
"2014/6/8 09:06:48","1723967","movement","84","79","5",""
"2014/6/8 09:07:06","1723967","movement","83","79","5",""
"2014/6/8 09:07:24","1723967","movement","82","78","5",""
"2014/6/8 09:07:42","1723967","movement","81","78","5",""
"2014/6/8 09:08:00","1723967","movement","80","77","5",""
"2014/6/8 09:08:18","1723967","movement","79","77","5",""
"2014/6/8 09:08:36","1723967","movement","78","76","5",""
"2014/6/8 09:08:54","1723967","movement","77","76","5",""
"2014/6/8 09:09:12","1723967","movement","76","76","5",""
"2014/6/8 09:09:30","1723967","movement","75","77","5",""
"2014/6/8 09:09:48","1723967","movement","74","77","5",""
"2014/6/8 09:10:06","1723967","movement","73","78","5",""
"2014/6/8 09:10:24","1723967","movement","72","79","5",""
"2014/6/8 09:10:42","1723967","movement","71","80","5",""
"2014/6/8 09:11:00","1723967","movement","70","81","5",""
"2014/6/8 09:11:18","1723967","movement","69","82","5",""
"2014/6/8 09:11:36","1723967","movement","70","83","5",""
"2014/6/8 09:11:54","1723967","movement","69","84","5",""
"2014/6/8 09:12:12","1723967","movement","68","85","5",""
"2014/6/8 09:12:30","1723967","movement","68","86","5",""
"2014/6/8 09:12:48","1723967","movement","67","87","5",""
"2014/6/8 09:13:06","1723967","movement","66","87","5",""
"2014/6/8 09:13:24","1723967","movement","65","88","5",""
"2014/6/8 09:13:42","1723967","movement","64","88","5",""
"2014/6/8 09:14:00","1723967","movement","63","87","5",""
"2014/6/8 09:14:18","1723967","movement","62","87","5",""
"2014/6/8 09:14:36","1723967","movement","61","87","5",""
"2014/6/8 09:14:54","1723967","movement","60","88","5",""
"2014/6/8 09:15:12","1723967","movement","59","89","5",""
"2014/6/8 09:15:30","1723967","movement","58","88","5",""
"2014/6/8 09:15:48","1723967","movement","57","88","5",""
"2014/6/8 09:16:06","1723967","movement","56","87","5",""
"2014/6/8 09:16:24","1723967","movement","55","86","5",""
"2014/6/8 09:16:42","1723967","movement","54","86","5",""
"2014/6/8 09:17:00","1723967","movement","53","86","5",""
"2014/6/8 09:17:18","1723967","movement","52","85","5",""
"2014/6/8 09:17:36","1723967","movement","51","84","5",""
"2014/6/8 09:17:54","1723967","movement","50","84","5",""
"2014/6/8 09:18:12","1723967","movement","49","83","5",""
"2014/6/8 09:18:30","1723967","movement","48","82","5",""
"2014/6/8 09:18:48","1723967","movement","47","81","4",""
"2014/6/8 09:19:06","1723967","movement","46","80","4",""
"2014/6/8 09:19:24","1723967","movement","45","79","4",""
"2014/6/8 09:19:42","1723967","movement","44","78","3",""
"2014/6/8 09:20:00","1723967","movement","43","77","3",""
"2014/6/8 09:20:18","1723967","movement","42","76","3",""
"2014/6/8 09:20:36","1723967","movement","41","75","3",""
"2014/6/8 09:20:54","1723967","movement","40","74","3",""
"2014/6/8 09:21:12","1723967","movement","39","74","3",""
"2014/6/8 09:21:30","1723967","movement","38","74","3",""
"2014/6/8 09:21:48","1723967","movement","37","73","3",""
"2014/6/8 09:22:06","1723967","movement","36","72","3",""
"2014/6/8 09:22:24","1723967","movement","35","71","2",""
"2014/6/8 09:22:42","1723967","movement","34","70","2",""
"2014/6/8 09:23:00","1723967","movement","33","69","2",""
"2014/6/8 09:23:18","1723967","movement","34","68","2",""
"2014/6/8 09:23:36","1723967","movement","33","67","2",""
"2014/6/8 09:23:54","1723967","movement","32","66","2",""
"2014/6/8 09:24:12","1723967","movement","33","65","2",""
"2014/6/8 09:24:30","1723967","movement","34","64","2",""
"2014/6/8 09:24:48","1723967","movement","34","63","2",""
"2014/6/8 09:25:06","1723967","movement","33","62","2",""
"2014/6/8 09:25:24","1723967","movement","32","61","2",""
"2014/6/8 09:25:42","1723967","movement","31","60","2",""
"2014/6/8 09:26:00","1723967","movement","30","59","2",""
"2014/6/8 09:26:18","1723967","movement","29","59","2",""
"2014/6/8 09:26:36","1723967","movement","28","59","2",""
"2014/6/8 09:26:54","1723967","movement","27","58","2",""
"2014/6/8 09:27:12","1723967","movement","26","57","2",""
"2014/6/8 09:27:30","1723967","movement","25","56","2",""
"2014/6/8 09:27:48","1723967","movement","24","55","2",""
"2014/6/8 09:28:06","1723967","movement","23","54","2",""
"2014/6/8 09:28:24","1723967","movement","22","53","2",""
"2014/6/8 09:28:42","1723967","movement","21","52","2",""
"2014/6/8 09:29:00","1723967","movement","20","51","2",""
"2014/6/8 09:29:18","1723967","movement","19","50","2",""
"2014/6/8 09:29:36","1723967","movement","18","49","1",""
"2014/6/8 09:29:54","1723967","movement","17","48","1",""
"2014/6/8 09:30:12","1723967","movement","17","47","1",""
"2014/6/8 09:30:30","1723967","movement","16","46","1",""
"2014/6/8 09:30:48","1723967","movement","16","45","1",""
"2014/6/8 09:31:06","1723967","movement","16","44","1",""
"2014/6/8 09:31:24","1723967","movement","17","43","1",""
"2014/6/8 09:31:42","1723967","movement","17","42","1",""
"2014/6/8 09:32:00","1723967","movement","16","41","1",""
"2014/6/8 09:32:18","1723967","movement","17","40","1",""
"2014/6/8 09:32:36","1723967","movement","17","39","1",""
"2014/6/8 09:32:54","1723967","movement","18","38","1",""
"2014/6/8 09:33:12","1723967","movement","19","39","1",""
"2014/6/8 09:33:47","1723967","movement","20","39","1",""
"2014/6/8 09:34:05","1723967","movement","21","40","1",""
"2014/6/8 09:34:23","1723967","movement","22","39","1",""
"2014/6/8 09:34:41","1723967","movement","23","39","1",""
"2014/6/8 09:34:59","1723967","movement","24","39","1",""
"2014/6/8 09:35:17","1723967","movement","25","38","1",""
"2014/6/8 09:35:35","1723967","movement","26","37","1",""
"2014/6/8 09:35:53","1723967","movement","27","36","1",""
"2014/6/8 09:36:11","1723967","movement","28","35","1",""
"2014/6/8 09:36:29","1723967","movement","29","36","1",""
"2014/6/8 09:36:47","1723967","movement","30","35","1",""
"2014/6/8 09:37:05","1723967","movement","31","34","1",""
"2014/6/8 09:37:23","1723967","movement","32","35","1",""
"2014/6/8 09:37:41","1723967","movement","33","36","1",""
"2014/6/8 09:37:59","1723967","movement","34","36","1",""
"2014/6/8 09:38:17","1723967","movement","35","37","1",""
"2014/6/8 09:38:35","1723967","movement","36","38","1",""
"2014/6/8 09:38:53","1723967","movement","37","37","1",""
"2014/6/8 09:39:11","1723967","movement","38","37","1",""
"2014/6/8 09:39:29","1723967","movement","39","36","1",""
"2014/6/8 09:39:47","1723967","movement","40","35","1",""
"2014/6/8 09:40:05","1723967","movement","41","34","1",""
"2014/6/8 09:40:23","1723967","movement","42","33","1",""
"2014/6/8 09:40:41","1723967","movement","43","32","1",""
"2014/6/8 09:40:59","1723967","movement","44","31","1",""
"2014/6/8 09:41:17","1723967","movement","45","30","4",""
"2014/6/8 09:41:35","1723967","movement","46","29","4",""
"2014/6/8 09:41:53","1723967","movement","47","28","4",""
"2014/6/8 09:42:11","1723967","movement","48","28","4",""
"2014/6/8 09:42:29","1723967","movement","49","29","4",""
"2014/6/8 09:42:47","1723967","movement","50","29","4",""
"2014/6/8 09:43:05","1723967","movement","51","29","4",""
"2014/6/8 09:43:23","1723967","movement","52","28","4",""
"2014/6/8 09:43:41","1723967","movement","53","29","4",""
"2014/6/8 09:43:59","1723967","movement","54","29","4",""
"2014/6/8 09:44:17","1723967","movement","55","30","4",""
"2014/6/8 09:44:35","1723967","movement","56","30","4",""
"2014/6/8 09:44:53","1723967","movement","57","30","4",""
"2014/6/8 09:45:11","1723967","movement","58","31","4",""
"2014/6/8 09:45:29","1723967","movement","59","31","4",""
"2014/6/8 09:45:47","1723967","movement","60","32","4",""
"2014/6/8 09:46:05","1723967","movement","61","33","4",""
"2014/6/8 09:46:23","1723967","movement","62","34","4",""
"2014/6/8 09:46:41","1723967","movement","63","35","4",""
"2014/6/8 09:46:59","1723967","movement","62","36","4",""
"2014/6/8 09:47:17","1723967","movement","62","37","4",""
"2014/6/8 09:47:35","1723967","movement","63","38","4",""
"2014/6/8 09:47:53","1723967","movement","64","39","4",""
"2014/6/8 09:48:11","1723967","movement","64","40","4",""
"2014/6/8 09:48:29","1723967","movement","65","41","4",""
"2014/6/8 09:48:47","1723967","movement","66","41","4",""
"2014/6/8 09:49:05","1723967","movement","67","42","5",""
"2014/6/8 09:49:23","1723967","movement","68","43","5",""
"2014/6/8 09:49:41","1723967","movement","69","44","5",""
"2014/6/8 09:50:02","1723967","check-in","69","44","5","81"
"2014/6/8 10:55:21","1723967","check-in","69","44","5","81"
"2014/6/8 12:00:01","1723967","movement","68","43","5",""
"2014/6/8 12:00:19","1723967","movement","67","42","5",""
"2014/6/8 12:00:37","1723967","movement","66","42","4",""
"2014/6/8 12:00:55","1723967","movement","65","41","4",""
"2014/6/8 12:01:13","1723967","movement","64","40","4",""
"2014/6/8 12:01:31","1723967","movement","64","39","4",""
"2014/6/8 12:01:49","1723967","movement","63","38","4",""
"2014/6/8 12:02:07","1723967","movement","62","37","4",""
"2014/6/8 12:02:25","1723967","movement","62","36","4",""
"2014/6/8 12:02:43","1723967","movement","63","35","4",""
"2014/6/8 12:03:01","1723967","movement","62","34","4",""
"2014/6/8 12:03:19","1723967","movement","61","33","4",""
"2014/6/8 12:03:37","1723967","movement","60","32","4",""
"2014/6/8 12:03:55","1723967","movement","59","31","4",""
"2014/6/8 12:04:13","1723967","movement","58","31","4",""
"2014/6/8 12:04:31","1723967","movement","57","31","4",""
"2014/6/8 12:04:49","1723967","movement","56","30","4",""
"2014/6/8 12:05:07","1723967","movement","55","30","4",""
"2014/6/8 12:05:25","1723967","movement","54","31","4",""
"2014/6/8 12:05:43","1723967","movement","53","30","4",""
"2014/6/8 12:06:01","1723967","movement","52","29","4",""
"2014/6/8 12:06:19","1723967","movement","51","28","4",""
"2014/6/8 12:06:37","1723967","movement","50","29","4",""
"2014/6/8 12:06:55","1723967","movement","49","28","4",""
"2014/6/8 12:07:13","1723967","movement","48","28","4",""
"2014/6/8 12:07:31","1723967","movement","47","28","4",""
"2014/6/8 12:07:49","1723967","movement","46","29","4",""
"2014/6/8 12:08:07","1723967","movement","45","30","4",""
"2014/6/8 12:08:25","1723967","movement","44","31","1",""
"2014/6/8 12:08:43","1723967","movement","43","32","1",""
"2014/6/8 12:09:01","1723967","movement","42","33","1",""
"2014/6/8 12:09:19","1723967","movement","41","34","1",""
"2014/6/8 12:09:37","1723967","movement","40","35","1",""
"2014/6/8 12:09:55","1723967","movement","39","36","1",""
"2014/6/8 12:10:13","1723967","movement","38","36","1",""
"2014/6/8 12:10:31","1723967","movement","37","37","1",""
"2014/6/8 12:10:49","1723967","movement","36","38","1",""
"2014/6/8 12:11:07","1723967","movement","35","37","1",""
"2014/6/8 12:11:25","1723967","movement","34","37","1",""
"2014/6/8 12:11:43","1723967","movement","33","36","1",""
"2014/6/8 12:12:01","1723967","movement","32","37","1",""
"2014/6/8 12:12:19","1723967","movement","31","36","1",""
"2014/6/8 12:12:37","1723967","movement","30","36","1",""
"2014/6/8 12:12:55","1723967","movement","29","36","1",""
"2014/6/8 12:13:13","1723967","movement","28","36","1",""
